# source_api_id	status	crystal_refs	notes
browser.go::func::New	mapped	src/rod/browser.cr,spec/browser_parity_spec.cr,spec/browser_pages_parity_spec.cr,spec/browser_page_creation_parity_spec.cr,spec/browser_incognito_parity_spec.cr,spec/browser_wait_download_parity_spec.cr,spec/browser_each_event_parity_spec.cr,spec/browser_clear_states_parity_spec.cr	mapped from port inventory status=ported; browser API parity covered
lib/proto/runtime.go::struct::RuntimeGetHeapUsage	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeGetHeapUsageResult	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeGetIsolateID	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeGetIsolateIDResult	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeGetProperties	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeGetPropertiesResult	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeGlobalLexicalScopeNames	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeGlobalLexicalScopeNamesResult	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeInspectRequested	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeInternalPropertyDescriptor	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeObjectPreview	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimePrivatePropertyDescriptor	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimePropertyDescriptor	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimePropertyPreview	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeQueryObjects	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeQueryObjectsResult	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeReleaseObject	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeReleaseObjectGroup	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeRemoteObject	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeRemoveBinding	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeRunIfWaitingForDebugger	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeRunScript	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeRunScriptResult	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeSerializationOptions	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeSetAsyncCallStackDepth	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeSetCustomObjectFormatterEnabled	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeSetMaxCallStackSizeToCapture	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeStackTrace	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeStackTraceID	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::struct::RuntimeTerminateExecution	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::type::RuntimeConsoleAPICalledType	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::type::RuntimeDeepSerializedValueType	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::type::RuntimeExecutionContextID	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::type::RuntimeObjectPreviewSubtype	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::type::RuntimeObjectPreviewType	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::type::RuntimePropertyPreviewSubtype	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::type::RuntimePropertyPreviewType	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::type::RuntimeRemoteObjectID	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::type::RuntimeRemoteObjectSubtype	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::type::RuntimeRemoteObjectType	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::type::RuntimeScriptID	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::type::RuntimeSerializationOptionsSerialization	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::type::RuntimeTimeDelta	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::type::RuntimeTimestamp	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::type::RuntimeUniqueDebuggerID	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/runtime.go::type::RuntimeUnserializableValue	mapped	src/cdp/runtime/events.cr,src/cdp/runtime/runtime.cr,src/cdp/runtime/types.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
lib/proto/schema.go::method::SchemaGetDomains.Call	mapped	src/cdp/schema/schema.cr,spec/cdp_legacy_proto_parity_spec.cr	mapped from port inventory status=ported; legacy proto domain ported in Crystal for Go compatibility with request/event and decode parity coverage
lib/proto/schema.go::method::SchemaGetDomains.ProtoReq	mapped	src/cdp/schema/schema.cr,spec/cdp_legacy_proto_parity_spec.cr	mapped from port inventory status=ported; legacy proto domain ported in Crystal for Go compatibility with request/event and decode parity coverage
lib/proto/schema.go::struct::SchemaDomain	mapped	src/cdp/schema/schema.cr,spec/cdp_legacy_proto_parity_spec.cr	mapped from port inventory status=ported; legacy proto domain ported in Crystal for Go compatibility with request/event and decode parity coverage
lib/proto/schema.go::struct::SchemaGetDomains	mapped	src/cdp/schema/schema.cr,spec/cdp_legacy_proto_parity_spec.cr	mapped from port inventory status=ported; legacy proto domain ported in Crystal for Go compatibility with request/event and decode parity coverage
lib/proto/schema.go::struct::SchemaGetDomainsResult	mapped	src/cdp/schema/schema.cr,spec/cdp_legacy_proto_parity_spec.cr	mapped from port inventory status=ported; legacy proto domain ported in Crystal for Go compatibility with request/event and decode parity coverage
lib/proto/security.go::const::SecurityCertificateErrorActionCancel	mapped	src/cdp/security/security.cr,src/cdp/security/types.cr,src/cdp/security/events.cr,spec/cdp_type_parity_spec.cr	mapped from port inventory status=ported; generated proto domain artifacts present in Crystal with command/event method parity
